"track_name","track_artist","track_popularity","track_album_name","track_album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"exército da paz (peace army)","natiruts",56,"exército da paz (peace army)",2020-01-03,0.553,0.768,2,-6.376,0,0.0413,0.179,0,0.0784,0.926,178.075,259413
"invocada (participação especial de léo santana) - ao vivo","ludmilla",80,"hello mundo (ao vivo)",2019-05-31,0.776,0.864,1,-4.281,1,0.0517,0.478,0,0.932,0.701,134.992,157494
"bumbum ignorante","dennis dj",67,"bumbum ignorante",2019-12-13,0.857,0.733,5,-3.528,0,0.0985,0.158,0,0.0855,0.855,155.061,136258
"tiro de festim - ao vivo","guilherme & benuto",65,"amando, bebendo e sofrendo (ao vivo) - ep 4",2020-01-10,0.549,0.753,11,-4.728,0,0.104,0.656,0,0.442,0.55,112.361,193103
"isso que é vida","dennis dj",67,"isso que é vida",2019-03-15,0.86,0.73,9,-3.565,1,0.13,0.471,0,0.0952,0.93,133.889,159459
"shameless","camila cabello",76,"shameless",2019-09-05,0.377,0.651,4,-5.437,0,0.0588,0.0197,5.31e-05,0.174,0.0851,129.698,219742
"you know you love me","jetlag music",55,"you know you love me",2019-10-04,0.696,0.839,11,-3.687,0,0.0261,0.312,8.77e-06,0.184,0.894,127.052,208057
"reggae bom","lagum",63,"coisas da geração",2019-06-14,0.669,0.514,8,-9.878,1,0.0745,0.417,0,0.197,0.557,67.006,168160
"só ficou o cheiro (feat. melim)","rael",62,"capim-cidreira",2019-09-12,0.744,0.728,0,-6.971,1,0.0755,0.504,0,0.472,0.608,84.003,212480
"london","guilc",53,"london",2019-10-18,0.766,0.94,9,-6.432,0,0.0805,0.0305,0.000826,0.298,0.511,124,158710
"onze e pouquinho","dilsinho",73,"quarto e sala",2019-10-18,0.609,0.597,9,-8.881,0,0.0378,0.722,0,0.158,0.746,140.03,180687
"te prometo","dennis dj",63,"te prometo",2019-10-24,0.825,0.722,9,-3.928,0,0.197,0.192,0,0.0979,0.823,173.981,157566
"rewind (feat. caelu)","cat dealers",62,"rewind (feat. caelu)",2019-09-27,0.746,0.817,0,-5.226,1,0.0612,0.00389,0.00236,0.158,0.343,123.022,181463
"ela É do tipo","mc kevin o chris",73,"ela É do tipo",2019-03-07,0.632,0.398,6,-6.615,1,0.373,0.945,0,0.228,0.633,90.695,204931
"sumiu do mapa - ao vivo","lucas lucco",69,"de bar em bar (ao vivo em goiânia)",2019-10-18,0.809,0.848,7,-3.782,1,0.0386,0.319,0,0.64,0.768,125.01,147669
"pisadinha","diego & victor hugo",70,"pisadinha",2019-11-22,0.642,0.874,3,-3.162,1,0.128,0.439,0,0.0821,0.829,164.81,158662
"me valoriza (feat. dilsinho) - ao vivo","avine vinny",61,"me valoriza (feat. dilsinho) [ao vivo]",2019-11-22,0.453,0.801,0,-3.546,1,0.106,0.131,0,0.861,0.664,149.745,184761
"perrengue - ao vivo","gusttavo lima",73,"o embaixador in cariri - vol. 1 (ao vivo)",2019-10-04,0.826,0.866,0,-1.517,1,0.0355,0.332,0,0.665,0.909,123.11,211483
"me espera","cacife clandestino",60,"conteúdo explícito, pt. 2",2019-11-07,0.767,0.609,5,-6.947,0,0.0485,0.0233,0,0.114,0.742,140.061,242219
"vidrado em você","dj guuga",78,"vidrado em você",2019-06-11,0.843,0.925,2,0.302,1,0.0997,0.139,7.65e-06,0.109,0.59,159.926,134769
"bate palma","mc jottapê",61,"bate palma",2020-01-10,0.857,0.685,1,-4.84,0,0.38,0.626,0,0.206,0.837,150.052,185600
"teu segredo - ao vivo","vou pro sereno",74,"a força do nosso som continua (ep4) [ao vivo]",2019-08-30,0.5,0.672,9,-7.363,1,0.0433,0.674,0,0.971,0.538,80.479,182861
"o brasil tem que te ver (feat. mc kevinho)","turma do pagode",67,"o brasil tem que te ver (feat. mc kevinho)",2019-12-06,0.694,0.822,7,-5.478,0,0.0467,0.449,0,0.97,0.911,163.748,160976
"flor que se cheira - ao vivo","guilherme & benuto",75,"amando, bebendo e sofrendo (ao vivo) - ep 1",2019-03-18,0.68,0.759,2,-5.254,0,0.144,0.637,0,0.556,0.797,117.827,161375
"quem traiu levou - ao vivo","gusttavo lima",77,"quem traiu levou (ao vivo)",2019-09-12,0.583,0.958,11,-2.395,1,0.0849,0.325,1.98e-06,0.322,0.826,173.937,154183
"para, pensa e volta - ao vivo","yasmin santos",78,"yasmin santos ao vivo em são paulo - ep 2",2019-06-28,0.611,0.791,2,-3.095,1,0.0436,0.245,0,0.237,0.572,111.928,174179
"50 vezes - ao vivo","sorriso maroto",73,"ao cubo, ao vivo, em cores",2019-03-29,0.557,0.657,7,-6.428,1,0.0277,0.822,1.54e-06,0.952,0.574,147.872,184107
"péssimo negócio (ao vivo)","dilsinho",70,"terra do nunca (ao vivo)",2019-01-31,0.538,0.651,10,-5.805,1,0.0336,0.801,0,0.948,0.544,148.03,201378
"passinho do rá","dennis dj",47,"passinho do rá",2019-10-24,0.593,0.813,1,-3.192,0,0.268,0.325,0.000234,0.0663,0.698,175.137,153249
"alô som (feat. maiara & maraisa) - ao vivo","fernando & sorocaba",65,"#isso é churrasco (ao vivo) - ep 1",2019-09-20,0.737,0.869,7,-3.173,1,0.0608,0.261,0,0.861,0.646,119.987,193967
"chora até perder a fala - ao vivo","gusttavo lima",63,"o embaixador in cariri (ao vivo)",2019-12-05,0.805,0.877,1,-2.978,0,0.0449,0.265,0,0.281,0.802,126.941,189866
"muito cedo","turma do pagode",69,"muito cedo",2019-11-16,0.561,0.744,4,-6.403,1,0.0408,0.581,0,0.821,0.638,152.076,203289
"reprise - ao vivo","sorriso maroto",69,"ao cubo, ao vivo, em cores",2019-03-29,0.561,0.735,6,-6.847,0,0.0357,0.795,0,0.871,0.775,147.975,166673
"Áudio - ao vivo em brasília","diego & victor hugo",60,"diego & victor hugo ao vivo em brasília",2019-07-12,0.605,0.812,11,-4.699,1,0.0403,0.515,0,0.419,0.451,110.081,190245
"mensagem só de ida (feat. maiara & maraisa) - ao vivo","yasmin santos",67,"yasmin santos ao vivo em são paulo - ep 4",2019-11-08,0.485,0.855,0,-2.978,0,0.165,0.159,0,0.312,0.574,161.743,162874
"quem me colocou pra beber","os barões da pisadinha",65,"quem me colocou pra beber",2019-11-08,0.819,0.734,3,-6.24,0,0.0991,0.496,0,0.0842,0.962,172.021,138837
"eterna sacanagem","mc jottapê",74,"eterna sacanagem",2019-10-18,0.558,0.675,8,-4.564,1,0.484,0.501,0,0.106,0.769,92.678,168800
"a culpa é do meu grau (feat. zé neto & cristiano) - ao vivo em brasília","diego & victor hugo",78,"diego & victor hugo ao vivo em brasília - ep1",2019-03-22,0.542,0.876,6,-3.378,1,0.0972,0.724,0,0.925,0.634,118.777,182735
"@isa - ao vivo","marcos & belutti",68,"cumpra-se - ep 1 (ao vivo)",2019-11-29,0.654,0.951,9,-2.935,0,0.0558,0.288,0,0.121,0.913,158.904,156913
"pouco a pouco (ao vivo) (feat. sorriso maroto)","dilsinho",72,"terra do nunca (ao vivo)",2019-01-31,0.485,0.648,2,-6.465,1,0.0362,0.862,0,0.864,0.692,148.052,196831
"paraíso (heaven) - ao vivo","fernando & sorocaba",59,"paraíso (heaven) [ao vivo]",2019-10-25,0.657,0.74,9,-4.644,1,0.0564,0.0632,0,0.491,0.524,160.054,175533
"do copo eu vim (feat. marília mendonça) - ao vivo em brasília","diego & victor hugo",73,"do copo eu vim (feat. marília mendonça) [ao vivo em brasília]",2019-03-08,0.668,0.884,0,-3.239,1,0.0651,0.663,0,0.45,0.707,116.993,144071
"saudade em gotas (feat. wesley safadão) - ao vivo","yasmin santos",73,"yasmin santos ao vivo em são paulo - ep 3",2019-08-16,0.716,0.828,11,-4.375,1,0.0727,0.16,0,0.686,0.806,124.895,190950
"tchau tchau","henrique & diego",66,"tchau tchau",2019-09-06,0.58,0.83,7,-4.266,0,0.148,0.154,0,0.0449,0.734,135.936,170077
"pequenas alegrias da vida adulta (feat. thiago ventura)","emicida",59,"amarelo",2019-10-30,0.752,0.662,4,-8.011,0,0.485,0.56,0,0.0668,0.695,81.912,292013
"3 batidas - ao vivo","guilherme & benuto",82,"3 batidas (ao vivo)",2019-08-16,0.552,0.709,8,-5.435,1,0.129,0.611,0,0.763,0.528,117.582,157186
"oi","lagum",71,"coisas da geração",2019-06-14,0.806,0.56,7,-9.356,1,0.0485,0.296,0,0.101,0.72,134.057,175973
"chupadinha","os barões da pisadinha",67,"você não me deu moral",2019-09-26,0.723,0.844,0,-6.39,0,0.0402,0.646,0,0.0744,0.967,172.095,150047
"cabeça voando","os barões da pisadinha",67,"agora eu pego mesmo",2019-09-26,0.659,0.834,6,-6.493,1,0.0439,0.388,1.32e-05,0.121,0.963,172.008,183536
"não planeje nada","marcos & belutti",59,"não planeje nada",2019-07-26,0.66,0.778,8,-4.314,1,0.0574,0.348,0,0.723,0.48,147.096,177807
"mandona - acústico","oriente",69,"mandona (acústico)",2018-11-19,0.652,0.4,11,-11.284,0,0.447,0.339,0,0.105,0.556,88.755,239999
"praia do rosa - acústico","oriente",70,"praia do rosa (acústico)",2018-11-23,0.57,0.595,9,-8.797,0,0.216,0.273,0,0.151,0.779,90.653,256524
"espelho meu - ao vivo","henrique & diego",60,"henrique & diego (ao vivo)",2019-02-01,0.521,0.918,6,-3.414,0,0.0867,0.203,0,0.579,0.683,185.995,161152
"meio termo - ao vivo","avine vinny",56,"meio termo (ao vivo)",2019-09-27,0.676,0.794,11,-3.286,1,0.046,0.0654,0,0.414,0.847,113.987,193456
"pesquisa no google (feat. henrique & diego) - ao vivo","turma do pagode",70,"pesquisa no google (feat. henrique & diego) [ao vivo]",2018-11-30,0.543,0.754,0,-6.714,1,0.0639,0.792,0,0.499,0.749,166.175,169245
"bota pra tremer","pedro sampaio",68,"bota pra tremer",2018-08-24,0.872,0.399,9,-11.145,1,0.245,0.353,8.32e-05,0.106,0.915,149.936,120400
"volta vai (feat. simone & simaria) - ao vivo","avine vinny",60,"volta vai (feat. simone & simaria) [ao vivo]",2019-08-02,0.569,0.908,0,-2.477,0,0.0512,0.0677,0,0.743,0.526,130.142,203495
"piscininha amor","whadi gama",54,"piscininha amor",2019-01-17,0.8,0.7,3,-3.359,0,0.208,0.264,0,0.0938,0.808,159.956,199312
"slave","candace sosa",20,"slave",2020-01-17,0.666,0.544,4,-6.948,0,0.0361,0.012,0,0.0798,0.395,75.018,154692
"when love takes over (feat. kelly rowland)","david guetta",64,"when love takes over",2009-04-17,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000
"made to sell","miguel dias",34,"made to sell",2019-12-20,0.667,0.921,11,-3.651,0,0.184,0.0947,0,0.0977,0.586,100.038,173658
"mad love","sean paul",57,"mad love",2018-02-15,0.793,0.824,2,-3.476,1,0.177,0.006,3.29e-06,0.169,0.611,98.019,199945
"need you now","lady antebellum",73,"need you now",2010-01-01,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440
"love's mistake","ollie wade",6,"love's mistake",2020-01-17,0.371,0.487,3,-6.978,1,0.033,0.507,0,0.334,0.234,153.9,232792
"rooting","adeena",43,"rooting",2019-12-06,0.862,0.633,5,-8.237,0,0.119,0.114,9.19e-05,0.0536,0.635,104.013,186297
"omg (feat. will.i.am)","usher",72,"raymond v raymond (expanded edition)",2010-03-30,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998,269493
"airplanes (feat. hayley williams)","b.o.b",68,"b.o.b presents: the adventures of bobby ray",2010-04-27,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,180480
"radioactive","imagine dragons",78,"night visions",2012-09-04,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813
"break your heart","taio cruz",71,"the rokstarr hits collection",2010-01-01,0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,201547
"feels like you","moti",53,"feels like you",2019-12-06,0.63,0.833,5,-5.228,0,0.0657,0.0513,0,0.324,0.528,126.145,157619
"easy on me","r-cue",35,"easy on me",2019-11-01,0.499,0.672,10,-5.38,1,0.0374,0.539,0,0.106,0.478,92.984,217097
"e.t.","katy perry",65,"katy perry - teenage dream: the complete confection",2012-03-12,0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,229573
"lying we're fine","leonell cassio",42,"lying we're fine",2019-11-01,0.644,0.525,6,-6.762,0,0.0298,0.0583,1.03e-06,0.206,0.245,102.006,178835
"glad you came","vize",52,"glad you came",2018-07-25,0.758,0.76,2,-5.79,1,0.0427,0.0208,0.000884,0.0839,0.284,126.059,198095
"dirty wine","r-cue",36,"dirty wine",2019-06-21,0.674,0.864,6,-6.322,0,0.211,0.0399,0.0259,0.2,0.63,102.016,188697
"fuck you","ceelo green",64,"the lady killer (deluxe)",2010-11-09,0.693,0.879,0,-3.988,1,0.0578,0.193,0,0.124,0.753,127.457,223694
"sensitive","jennafer lynsey",24,"sensitive",2020-01-02,0.566,0.599,0,-7.864,1,0.0285,0.134,8.48e-05,0.177,0.234,166.109,188675
"2020 vision","kyzer",28,"2020 vision",2020-01-03,0.856,0.517,7,-7.926,1,0.247,0.4,0,0.098,0.43,144.993,211866
"thrift shop (feat. wanz)","macklemore & ryan lewis",68,"thrift shop (feat. wanz)",2012-08-01,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613
"kinetic collector","boo riley",36,"kinetic collector",2017-04-09,0.551,0.765,1,-5.844,1,0.0368,0.00376,0.0128,0.0836,0.635,147.901,192757
"all on me","olivia king",47,"all on me",2019-10-25,0.576,0.674,4,-4.837,0,0.12,0.24,0,0.203,0.634,149.742,168020
"she go","hirie",38,"dreamer",2019-09-13,0.637,0.667,0,-7.157,1,0.0436,0.0922,0,0.185,0.563,82.995,197983
"give me","alexeps",23,"give me",2020-01-10,0.73,0.355,0,-11.076,0,0.0641,0.373,0.00101,0.108,0.291,90.041,177912
"불타오르네 fire","bts",0,"화양연화 the most beautiful moment in life: young forever",2016-05-02,0.428,0.708,10,-3.551,0,0.168,0.00262,0,0.121,0.552,199.827,203430
"good boy","gd x taeyang",2,"good boy",2014-11-21,0.745,0.825,1,-3.162,0,0.0352,0.000875,0.000218,0.0828,0.242,95.001,245192
"foxxay","edge of silence",38,"foxxay",2019-09-23,0.602,0.586,9,-7.895,0,0.241,0.145,0,0.266,0.394,185.9,190459
"kill this love","blackpink",72,"kill this love",2019-04-05,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052
"crazy","4minute",0,"crazy",2015-02-09,0.539,0.928,7,-2.637,1,0.273,0.00722,4.61e-06,0.493,0.611,176.094,191133
"i am the best (내가 제일 잘 나가)","2ne1",2,"2nd mini album",2011-07-28,0.821,0.847,0,-3.721,1,0.0387,0.00772,0.0032,0.0482,0.712,127.986,210733
"rumor","h.i.n.p (hot issue of ntl. producers)",63,"produce 48 - 30 girls 6 concepts",2018-08-18,0.741,0.862,9,-3.02,0,0.0816,0.123,1.45e-06,0.353,0.529,101.944,197077
"up & down","exid",49,"up & down",2014-08-28,0.713,0.827,7,-2.666,1,0.0353,0.002,1.36e-06,0.229,0.379,112.011,189883
"i need u","bts",0,"화양연화 the most beautiful moment in life, pt. 1",2015-04-29,0.486,0.88,5,-3.097,0,0.0706,0.0215,0,0.24,0.71,158.043,210987
"red","hyuna",0,"a talk",2014-01-01,0.585,0.92,9,-1.862,1,0.0799,0.00293,0,0.4,0.562,163.771,199800
"중독 overdose","exo-k",4,"the 2nd mini album '중독 overdose'",2014-08-06,0.498,0.917,5,-1.797,0,0.164,0.0615,0,0.358,0.652,112.357,205612
"소방차 fire truck","nct 127",0,"nct #127 - the 1st mini album",2016-07-10,0.724,0.976,1,-3.279,1,0.0602,0.116,1.3e-05,0.352,0.626,110.006,178565
"21st century girl","bts",3,"wings",2016-10-10,0.716,0.887,2,-3.802,1,0.0853,0.00402,0,0.0566,0.782,101.025,192602
"jamais vu","bts",71,"map of the soul : persona",2019-04-12,0.608,0.47,8,-6.73,1,0.0428,0.226,0,0.0963,0.241,81,227275
"the baddest female 나쁜 기집애","cl",0,"the baddest female",2013-11-05,0.725,0.84,9,-4.861,1,0.0583,0.00456,0,0.337,0.675,140.054,223034
"really","blackpink",60,"square up",2018-06-15,0.695,0.881,1,-2.082,1,0.104,0.0234,0,0.277,0.947,142.018,197789
"camellia flower","015b",34,"camellia flower",2019-06-18,0.511,0.72,9,-5.229,0,0.0466,0.149,0.00422,0.0853,0.301,120.207,212764
"her","block b",0,"her",2014-01-01,0.648,0.897,8,-2.057,1,0.193,0.0453,0,0.114,0.86,162.014,179053
"energetic (prequel remix)","wanna one",39,"1-1=0 (nothing without you)",2017-11-13,0.722,0.827,0,-3.892,1,0.0626,0.0115,0,0.668,0.509,125.03,255629
"hate","4minute",0,"act. 7",2016-02-01,0.681,0.904,6,-3.812,0,0.156,0.0577,1.7e-06,0.469,0.595,149.883,214957
"red light","f(x)",0,"the 3rd album 'red light'",2014-07-11,0.623,0.924,7,-3.162,1,0.0862,0.000457,0.00013,0.0414,0.775,128.947,211900
"how's this","hyuna",0,"a'wesome",2016-08-01,0.746,0.917,6,-2.182,1,0.0542,0.0225,0,0.0527,0.72,100.01,199210
"holup!","bobby",0,"the mobb",2016-09-07,0.666,0.948,10,-2.776,1,0.0638,0.137,0,0.192,0.523,100.996,211931
"걔 세 i'm him","winner",0,"2014 s/s",2014-08-11,0.876,0.766,11,-6.324,1,0.186,0.0298,4e-04,0.0864,0.771,104.998,172714
"taller than you","mamamoo",39,"taller than you",2016-02-12,0.937,0.685,4,-4.042,0,0.273,0.0796,0,0.145,0.732,100.058,185682
"zero for conduct","block b - bastarz",50,"zero for conduct",2015-04-14,0.573,0.938,1,-3.136,1,0.207,0.0783,0,0.385,0.631,157.121,193692
"gang","rain",34,"my life愛",2017-12-01,0.762,0.799,9,-4.713,1,0.163,0.038,0,0.0938,0.617,150.04,188902
"lilili yabbay","seventeen",54,"seventeen 2nd album 'teen, age'",2017-11-06,0.604,0.898,6,-2.495,0,0.284,0.0463,5.94e-06,0.262,0.511,112.135,211191
"push & pull","kard",42,"kard 2nd mini album 'you & me'",2017-11-21,0.83,0.89,9,-4.495,0,0.126,0.296,0,0.277,0.855,114.987,197927
"where r u from","seungri",44,"the great seungri",2018-07-20,0.832,0.9,11,-3.55,0,0.155,0.0497,0,0.269,0.829,122.986,224634
"kingdom come","red velvet",52,"perfect velvet - the 2nd album",2017-11-17,0.572,0.743,5,-3.991,0,0.12,0.235,5.93e-06,0.0761,0.678,170.123,210162
"full moon","dreamcatcher",49,"full moon",2018-01-12,0.589,0.945,7,-2.112,1,0.113,0.186,0,0.381,0.248,94.964,189711
"freaky","hyuna",0,"a'wesome",2016-08-01,0.815,0.916,6,-2.152,1,0.0601,0.0117,0,0.166,0.555,89.982,197648
"circus","taeyeon",53,"something new - the 3rd mini album",2018-06-18,0.75,0.473,1,-6.906,1,0.0427,0.669,0,0.103,0.337,108.016,234027
"age gag","mamamoo",49,"purple",2017-06-23,0.816,0.744,0,-3.929,1,0.141,0.298,0,0.143,0.933,133.075,211064
"bad dracula","red velvet",0,"russian roulette - the 3rd mini album",2016-09-07,0.644,0.931,0,-1.842,1,0.116,0.207,0,0.232,0.668,93.986,188331
"thinking of (feat. ovan & sumin)","shaun",45,"take",2018-06-27,0.867,0.811,8,-2.933,1,0.062,0.0061,0.0243,0.0648,0.687,135.099,230561
"enough","got7",0,"present : you",2018-09-17,0.733,0.87,6,-1.842,0,0.041,0.104,0,0.189,0.482,126.995,199416
"mosquito","red velvet",43,"summer magic - summer mini album",2018-08-06,0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,191147
"undercover","shinee",37,"'the story of light' ep.1 - the 6th album",2018-05-28,0.75,0.612,0,-5.764,0,0.142,0.118,0,0.0494,0.83,127.795,190556
"feel","triple h",42,"retro futurism",2018-07-18,0.756,0.858,2,-2.328,1,0.105,0.0699,1.41e-06,0.114,0.685,98.027,209801
"falling","nana mellie",39,"falling",2018-09-02,0.753,0.734,2,-4.576,1,0.0306,0.404,2.27e-06,0.378,0.693,113.023,208023
"our love is like","gracie",32,"""no fake allowed""",2018-08-02,0.536,0.752,1,-5.778,0,0.0716,0.515,0,0.417,0.648,119.451,217153
"rush (feat. olnl, khundi panda)","lym en",30,"lost piece, vol. 2",2019-01-19,0.865,0.822,5,-5.026,0,0.0816,0.375,0,0.095,0.616,114.966,220887
"joshua at metro","015b",30,"joshua at metro",2018-11-20,0.453,0.507,5,-6.447,1,0.0506,0.639,0,0.478,0.509,114.911,198240
"swing","lucy",35,"swing",2018-11-18,0.535,0.823,0,-4.042,1,0.35,0.543,0,0.0777,0.798,200.681,213685
"hikicomori","wen",29,"hikicomori",2018-09-04,0.889,0.748,6,-2.307,1,0.0769,0.298,1.72e-06,0.054,0.778,140.084,207160
"쉼표","kozypop",30,"seoul vibes, pt​. 4",2018-10-01,0.429,0.724,3,-4.144,0,0.2,0.855,0,0.196,0.377,82.199,150178
"ame ga furu (비가내려) (feat. j;key)","d-hack",0,"d-in tokyo",2018-07-27,0.774,0.84,1,-3.334,0,0.281,0.598,0,0.72,0.909,149.886,176800
"game over","humming urban stereo",0,"game over",2018-09-02,0.837,0.724,7,-5.689,0,0.0524,0.0706,0.000341,0.0715,0.98,119.983,196360
"safety (feat. dj snake) - dark heart burn mix","gashi",40,"safety (the dark heart remixes) (feat. dj snake)",2019-11-15,0.586,0.859,8,-4.579,1,0.147,0.0161,0,0.223,0.557,140.076,159429
"feather","lost kings",53,"feather",2019-10-24,0.756,0.629,2,-6.604,1,0.0393,0.305,1.86e-05,0.135,0.433,141.003,211320
"could it be","calvin",40,"could it be",2019-10-18,0.636,0.681,9,-5.676,0,0.0351,0.0621,0,0.138,0.63,119.945,208930
"buckle up","klave",28,"buckle up",2019-09-06,0.645,0.824,1,-5.613,1,0.112,0.116,0,0.126,0.284,165,157462
"paradise","nightro",18,"paradise",2019-08-23,0.451,0.888,1,-4.05,0,0.347,0.0832,0,0.138,0.565,148.805,156867
"crash n burn","ilvs",22,"crash n burn",2019-10-18,0.391,0.527,9,-8.938,1,0.0516,0.47,2.24e-05,0.123,0.518,148.643,182787
"money","klave",18,"money",2019-07-12,0.521,0.655,6,-8.507,1,0.0996,0.23,1.91e-06,0.0799,0.645,74.887,196905
"happier","nightro",19,"happier (feat. majro)",2019-09-20,0.636,0.846,2,-3.623,0,0.0293,0.0513,0.00155,0.207,0.585,140.06,157705
"who do you love - r3hab remix","the chainsmokers",61,"who do you love (r3hab remix)",2019-03-22,0.529,0.698,8,-6.87,1,0.0456,0.2,0,0.185,0.357,142.012,152120
"wild life","jinco",31,"wild life",2019-09-20,0.606,0.757,8,-7.392,1,0.279,0.281,4.42e-05,0.117,0.208,159.992,192000
"kind of blue","hellberg",32,"kind of blue",2019-07-05,0.565,0.606,1,-6.246,1,0.0703,0.566,1.26e-06,0.0442,0.626,83.571,165733
"glow","corsak",48,"glow",2019-06-14,0.59,0.538,0,-7.556,1,0.0435,0.142,0,0.137,0.146,145.111,191312
"all in - ostblockschlampen mix","eastblock bitches",44,"all in (ostblockschlampen mix)",2019-07-05,0.662,0.587,1,-6.083,1,0.0347,0.128,0,0.143,0.405,99.993,184413
